Date,Time,Open,High,Low,Close,Volume
20021102,0,1587,1589,1560,1560,75847
20021103,0,1571,1600,1560,1600,36677
20021104,0,1600,1630,1600,1612,97951
20021105,0,1622,1685,1614,1685,250195
20021106,0,1702,1725,1690,1725,152219
20021109,0,1740,1750,1727,1747,246256
20021110,0,1751,1800,1747,1800,332650
20021207,0,1790,1790,1549,1550,945498
20021208,0,1549,1551,1548,1551,1149218
20021209,0,1552,1578,1551,1578,98175
20021210,0,1579,1606,1577,1601,401993
20021211,0,1589,1601,1570,1600,101177
20021214,0,1600,1601,1600,1601,148420
20021215,0,1599,1610,1599,1610,90944
20021216,0,1610,1630,1610,1630,42493
20021217,0,1626,1650,1611,1650,54413
20021218,0,1650,1675,1650,1670,48600
20021221,0,1669,1675,1669,1670,1601943
20021222,0,1672,1690,1671,1687,115387
20021223,0,1679,1688,1679,1680,162563
20021224,0,1674,1700,1642,1700,1543948
20021225,0,1696,1700,1695,1700,72757
20021228,0,1700,1700,1699,1700,44113
20021229,0,1701,1711,1701,1711,27429
20021231,0,1660,1711,1660,1711,68962
20030101,0,1709,1711,1680,1711,31491
20030104,0,1700,1710,1700,1710,69700
20030105,0,1710,1713,1700,1713,105326
20030106,0,1713,1730,1700,1730,77931
20030107,0,1735,1735,1700,1735,16637
20030108,0,1735,1736,1735,1736,32923
20030111,0,1733,1751,1733,1750,86299
20030112,0,1752,1760,1751,1760,26140
20030113,0,1760,1775,1760,1774,179421
20030114,0,1776,1778,1775,1777,19843
20030115,0,1777,1779,1777,1779,31186
20030118,0,1779,1783,1770,1782,69784
20030119,0,1782,1791,1782,1791,57048
20030120,0,1791,1795,1779,1792,27099
20030121,0,1791,1795,1791,1792,110631
20030122,0,1798,1820,1795,1803,52974
20030125,0,1801,1803,1800,1803,52054
20030126,0,1802,1811,1800,1811,416379
20030127,0,1800,1820,1800,1820,95919
20030128,0,1817,1850,1800,1850,913183
20030129,0,1810,1824,1801,1821,53807
20030201,0,1820,1822,1819,1822,53792
20030202,0,1822,1825,1822,1825,85102
20030203,0,1825,1850,1800,1850,97113
20030204,0,1848,1850,1800,1850,23510
20030205,0,1850,1852,1850,1852,29082
20030208,0,1852,1885,1852,1885,53911
20030209,0,1884,1889,1883,1888,140068
20030210,0,1890,1900,1885,1890,2023903
20030215,0,1890,1890,1890,1890,5135
20030216,0,1869,1890,1830,1890,65009
20030217,0,1886,1890,1886,1890,14698
20030218,0,1851,1890,1850,1880,25669
20030219,0,1872,1890,1871,1880,82575
20030222,0,1877,1880,1877,1880,72328
20030223,0,1878,1880,1878,1880,13636
20030224,0,1900,1900,1900,1900,25000
20030225,0,1820,1822,1820,1822,2455
20030226,0,1816,1900,1816,1900,99505
20030301,0,1900,1901,1900,1900,7996
20030302,0,1901,1901,1899,1900,19032
20030303,0,1900,1950,1900,1900,352340
20030304,0,1900,1900,1888,1900,148028
20030305,0,1870,1900,1870,1900,36065
20030308,0,1899,1900,1899,1900,29988
20030309,0,1900,1900,1883,1900,594539
20030310,0,1892,1900,1892,1900,826667
20030311,0,1899,1900,1897,1897,80526
20030315,0,1860,1860,1860,1860,266
20030316,0,1833,1860,1768,1860,50479
20030317,0,1850,1850,1840,1840,6572
20030318,0,1832,1850,1791,1850,38220
20030319,0,1850,1900,1850,1900,19383
20030330,0,1899,1899,1899,1899,96
20030405,0,1878,1878,1877,1877,1505
20030406,0,1862,1877,1862,1877,52830
20030407,0,1850,1877,1850,1877,7295
20030408,0,1888,1910,1888,1910,36114
20030412,0,1913,1917,1913,1916,7322
20030413,0,1912,1916,1900,1900,13260
20030414,0,1899,1900,1899,1900,1567
20030415,0,1888,1900,1850,1900,65670
20030416,0,1891,1900,1891,1900,53368
20030419,0,1896,1900,1896,1900,49498
20030420,0,1899,1900,1870,1900,16411
20030421,0,1897,1900,1850,1900,24304
20030422,0,1900,1919,1900,1901,46539
20030426,0,1900,1902,1900,1902,22671
20030427,0,1902,1902,1902,1902,40349
20030428,0,1905,1905,1903,1903,47002
20030429,0,1905,1905,1903,1904,7953
20030430,0,1905,1920,1900,1903,425189
20030503,0,1904,1911,1903,1908,79274
20030504,0,1920,1925,1909,1925,64091
20030505,0,1918,1930,1914,1930,19417
20030506,0,1931,1945,1930,1944,36205
20030507,0,1945,1970,1944,1970,20094
20030510,0,1970,2068,1970,2068,74761
20030511,0,2091,2171,2076,2171,6288
20030512,0,2177,2279,2176,2200,66969
20030513,0,2200,2200,2102,2200,84248
20030514,0,2200,2202,2200,2201,44329
20030517,0,2202,2202,2150,2151,60204
20030518,0,2150,2198,2144,2152,177355
20030520,0,2148,2152,2143,2152,54860
20030521,0,2149,2153,2140,2153,87606
20030524,0,2153,2157,2140,2157,41319
20030525,0,2163,2264,2163,2264,8296
20030526,0,2377,2377,2369,2377,133324
20030527,0,2375,2375,2300,2301,56525
20030528,0,2321,2321,2300,2300,82417
20030531,0,2300,2302,2300,2302,18119
20030601,0,2307,2307,2300,2301,24433
20030602,0,2302,2305,2302,2304,22830
20030603,0,2311,2323,2311,2317,146376
20030607,0,2317,2350,2316,2350,70868
20030608,0,2311,2350,2300,2350,57288
20030609,0,2315,2350,2300,2350,78485
20030610,0,2341,2341,2319,2319,38000
20030611,0,2290,2300,2290,2300,51385
20030614,0,2290,2290,2260,2260,76498
20030615,0,2260,2275,2250,2275,42973
20030616,0,2275,2300,2249,2300,83740
20030617,0,2300,2300,2290,2300,77017
20030618,0,2301,2302,2300,2301,6360
20030621,0,2317,2380,2302,2364,38642
20030622,0,2400,2430,2377,2430,86894
20030623,0,2440,2523,2430,2523,24525
20030624,0,2523,2649,2523,2649,88629
20030625,0,2655,2663,2652,2663,62326
20030628,0,2669,2796,2669,2796,66204
20030629,0,2796,2935,2796,2935,37125
20030630,0,3081,3081,3081,3081,6600
20030701,0,3235,3235,3235,3235,30171
20030702,0,3396,3396,3396,3396,25934
20030705,0,3565,3565,3565,3565,39973
20030706,0,3743,3743,3743,3743,30661
20030708,0,4000,5000,4000,4265,54463
20030709,0,4478,4478,4478,4478,279686
20030712,0,4701,4701,4688,4701,102148
20030713,0,4936,4936,4936,4936,75300
20030714,0,5182,5182,5182,5182,147769
20030715,0,5441,5441,5441,5441,46958
20030716,0,5713,5713,5713,5713,218064
20030719,0,5998,5998,5998,5998,170915
20030720,0,6297,6297,6297,6297,60614
20030721,0,6611,6611,6297,6297,700113
20030722,0,6297,6298,5983,5983,102891
20030723,0,5687,6282,5684,6282,412617
20030726,0,6596,6596,6594,6596,263765
20030727,0,6925,6925,6925,6925,69066
20030730,0,6596,7569,6596,7567,216499
20030803,0,7567,7568,6800,7250,290576
20030804,0,7249,7390,7248,7251,419193
20030805,0,6700,7000,6398,6500,61634
20030806,0,6499,7001,6499,6908,331803
20030809,0,6921,7010,6906,6950,278833
20030810,0,6920,6920,6848,6848,65103
20030811,0,6701,7250,6700,7250,292259
20030812,0,7250,7250,7250,7250,140749
20030813,0,7250,7250,7250,7250,103828
20030816,0,7250,7250,7250,7250,79405
20030817,0,7250,7250,7250,7250,124741
20030818,0,7999,8250,7266,8240,470269
20030819,0,8240,8240,8084,8240,247757
20030820,0,8652,8652,8300,8639,229052
20030823,0,8671,9070,8671,8977,295517
20030824,0,9003,9410,9003,9279,208815
20030825,0,9279,9350,9000,9279,169142
20030826,0,9221,9742,9221,9279,662010
20030827,0,9742,9742,9279,9279,103184
20030830,0,9742,9742,9279,9279,148185
20030831,0,9742,9742,9742,9742,212781
20030901,0,9756,10220,9255,9435,304036
20030902,0,8964,9100,8964,8996,977785
20030903,0,9000,9000,8557,8996,108318
20030906,0,8550,8600,8547,8559,1257279
20030907,0,8200,8550,8132,8202,295681
20030908,0,8122,8202,7800,8202,179484
20030909,0,7902,8612,7902,8396,465525
20030913,0,8101,8396,7977,8396,84999
20031027,0,6500,6500,6500,6500,8000
20031028,0,6600,6600,6210,6500,51448
20031029,0,6199,6437,6175,6437,68520
20031101,0,6197,6404,6133,6404,36255
20031102,0,6084,6387,6084,6387,16469
20031103,0,6068,6289,6068,6289,99034
20031104,0,6000,6186,5975,6186,124920
20031105,0,6075,6148,5991,6148,64971
20031108,0,5990,6300,5990,6137,205919
20031109,0,6009,6199,6001,6136,41495
20031110,0,6100,6200,6007,6128,143927
20031111,0,6178,6179,6128,6131,46888
20031112,0,6100,6141,6007,6121,95364
20031115,0,6121,6121,5900,6101,110028
20031117,0,6000,6090,5950,6049,278220
20031118,0,6000,6030,5900,6030,104876
20031119,0,6030,6050,6028,6032,166171
20031122,0,6032,6033,6030,6031,92017
20031123,0,6031,6050,6031,6031,98900
20031124,0,6031,6100,5730,6040,20175739
20031125,0,6057,6060,6044,6044,111478
20031129,0,6051,6080,6047,6047,85401
20031130,0,6063,6096,6052,6052,118081
20031201,0,6063,6100,6060,6068,1218047
20031202,0,6057,6068,6040,6065,84171
20031203,0,6041,6070,5998,6051,120026
20031206,0,6038,6038,5900,6037,36225
20031207,0,5896,5992,5736,5992,52069
20031208,0,5700,6000,5693,5915,118014
20031209,0,5914,6040,5900,5967,207770
20031210,0,5979,6001,5917,5978,130787
20031213,0,6000,6003,5950,5984,136677
20031214,0,6000,6001,5950,5984,185650
20031215,0,6000,6001,5998,5998,302491
20031216,0,6000,6010,5998,5998,257002
20031217,0,5997,6010,5960,5998,159037
20031221,0,5917,6000,5880,5991,21555
20031222,0,5875,5973,5785,5973,35973
20031223,0,5783,5927,5700,5927,75684
20031224,0,5769,5899,5695,5899,41793
20031227,0,5650,5858,5650,5858,56801
20031228,0,5700,5827,5698,5827,73950
20031229,0,5705,5812,5699,5812,37947
20031230,0,5704,5806,5611,5806,12041
20031231,0,5629,6050,5550,5745,173918
20040103,0,5831,5950,5699,5760,55018
20040104,0,5807,5820,5764,5764,27530
20040105,0,5764,6000,5764,5829,240075
20040106,0,5802,5823,5750,5823,37730
20040107,0,5800,5820,5800,5820,41375
20040110,0,5800,5819,5800,5817,56141
20040111,0,5800,5821,5800,5810,130142
20040112,0,5799,5807,5750,5807,28947
20040113,0,5785,5810,5700,5800,86163
20040114,0,5800,5811,5750,5792,106393
20040117,0,5801,5802,5700,5792,23385
20040118,0,5700,5800,5600,5769,106522
20040119,0,5555,5764,5555,5764,7529
20040120,0,5700,5763,5690,5763,400250
20040121,0,5600,5737,5600,5737,53130
20040124,0,5500,5990,5500,5739,66050
20040125,0,5801,5983,5758,5758,35460
20040126,0,5805,5806,5778,5778,157073
20040127,0,5793,5800,5699,5779,32376
20040128,0,5680,5800,5680,5770,188603
20040131,0,5650,5770,5500,5739,53000
20040201,0,5638,6000,5500,5725,272534
20040203,0,5694,5960,5694,5731,46220
20040208,0,5714,5881,5570,5741,664501
20040209,0,5736,5740,5736,5740,4335
20040215,0,5499,5734,5499,5734,10880
20040221,0,5448,5731,5448,5731,2778
20040223,0,5445,5726,5445,5726,5192
20040224,0,5440,5724,5440,5724,1355
20040225,0,5438,5723,5438,5723,202
20040228,0,5437,5678,5437,5678,50510
20040229,0,5437,5659,5395,5659,21532
20040303,0,5377,5588,5377,5588,311345
20040306,0,5310,5530,5309,5530,599415
20040307,0,5254,5530,5254,5456,376456
20040308,0,5400,5597,5400,5452,208962
20040309,0,5590,5597,5465,5465,57124
20040310,0,5300,5465,5300,5462,6697
20040313,0,5200,5449,5189,5449,35301
20040314,0,5177,5512,5177,5374,160494
20040315,0,5200,5406,5200,5374,15255
20040316,0,5412,5512,5200,5374,40556
20040317,0,5374,5512,5374,5383,406654
20040327,0,5415,5640,5387,5387,9472
20040328,0,5656,5656,5412,5412,39852
20040329,0,5682,5682,5418,5418,9615
20040330,0,6100,6250,5737,6196,198165
20040403,0,6202,6207,5946,6189,50845
20040404,0,6158,6158,5880,6116,141738
20040405,0,5880,6099,5811,6099,38152
20040406,0,5896,6080,5795,6039,211066
20040407,0,6069,6340,6069,6228,495929
20040410,0,6539,6539,6281,6281,96698
20040412,0,6595,6595,6358,6358,137666
20040413,0,6675,6675,6399,6606,708558
20040414,0,6590,6600,6300,6567,164083
20040417,0,6300,6529,6300,6529,112821
20040418,0,6320,6507,6203,6507,42432
20040421,0,6203,6433,6196,6433,134559
20040424,0,6181,6329,6112,6329,183211
20040425,0,6160,6284,6090,6284,134029
20040426,0,6199,6255,6100,6255,149113
20040427,0,6190,6222,6000,6222,92597
20040428,0,6020,6200,6000,6190,125336
20040501,0,6250,6450,6100,6205,129808
20040502,0,6160,6193,5895,6193,27779
20040503,0,5896,6146,5884,6146,89051
20040504,0,5955,6125,5839,6125,48244
20040505,0,5819,6068,5819,6068,112086
20040508,0,5910,6036,5800,6036,77253
20040509,0,5823,5984,5735,5984,102239
20040510,0,5700,5943,5685,5943,78166
20040511,0,5685,5885,5646,5885,119591
20040512,0,5701,5869,5593,5869,39463
20040515,0,5593,5930,5593,5860,95826
20040516,0,5790,5855,5780,5853,80361
20040517,0,5780,5825,5577,5825,70902
20040518,0,5534,5800,5534,5800,47797
20040519,0,5511,5730,5510,5730,137829
20040522,0,5550,5712,5444,5712,47043
20040523,0,5482,5682,5427,5682,5300306
20040524,0,5424,5586,5398,5586,190063
20040605,0,5586,5586,5586,5586,32249
20040606,0,5585,5865,5400,5587,52305
20040607,0,5400,5517,5308,5517,177831
20040608,0,5493,5792,5420,5556,159885
20040609,0,5833,5833,5625,5625,140545
20040612,0,5833,6000,5680,5851,113907
20040613,0,5851,6020,5800,5870,214365
20040614,0,5865,5899,5651,5853,183616
20040615,0,5871,5887,5700,5850,106668
20040616,0,5847,5998,5700,5851,95939
20040619,0,5869,5978,5671,5849,119869
20040620,0,5794,6000,5793,5857,181323
20040621,0,5839,5900,5800,5853,94313
20040622,0,5853,6000,5648,5833,114791
20040623,0,5833,5833,5550,5788,134295
20040626,0,5798,5999,5798,5822,135289
20040627,0,5800,5822,5770,5816,120449
20040628,0,5797,5799,5669,5799,97241
20040629,0,5739,5781,5650,5781,104128
20040630,0,5600,5800,5600,5771,97291
20040703,0,5688,5770,5678,5761,83465
20040704,0,5700,5800,5667,5752,77266
20040705,0,5749,5750,5650,5746,75249
20040706,0,5694,5717,5498,5717,73683
20040707,0,5459,5700,5433,5659,216081
20040710,0,5650,5650,5509,5627,139527
20040711,0,5500,5587,5470,5587,177287
20040712,0,5521,5618,5500,5576,191623
20040713,0,5525,5700,5400,5569,262471
20040714,0,5555,5698,5554,5568,81771
20040717,0,5570,5643,5500,5569,117910
20040718,0,5630,5700,5500,5569,168567
20040719,0,5697,5847,5612,5612,125316
20040720,0,5892,5892,5679,5679,135191
20040724,0,5962,5962,5905,5905,448884
20040801,0,6100,6800,5997,6391,424525
20040802,0,6210,6400,6100,6320,310537
20040803,0,6198,6216,6004,6216,195988
20040804,0,6100,6200,6015,6179,182072
20040807,0,6000,6090,5952,6063,359344
20040808,0,5999,6090,5950,6047,125987
20040809,0,6000,6028,5950,6028,112670
20040810,0,5989,5999,5800,5999,104898
20040811,0,5916,5958,5700,5958,94166
20040814,0,5661,5861,5661,5861,186552
20040815,0,5568,5786,5568,5786,144025
20040816,0,5531,5747,5510,5747,81377
20040817,0,5460,5850,5460,5741,121284
20040818,0,5510,5708,5510,5708,103158
20040821,0,5568,5689,5500,5689,64562
20040822,0,5500,5634,5405,5634,108085
20040823,0,5353,5571,5353,5571,124717
20040824,0,5352,5500,5350,5486,246811
20040825,0,5451,5760,5412,5531,5226678
20040828,0,5800,5807,5571,5571,86553
20040829,0,5849,5849,5612,5705,318358
20040831,0,5704,5705,5650,5699,122361
20040901,0,5653,5982,5500,5766,4023570
20040928,0,4202,4500,3999,4196,219397
20040929,0,3987,4172,3987,4172,63555
20041002,0,3964,4148,3964,4148,62425
20041003,0,3941,4141,3941,4141,16989
20041004,0,3934,4130,3934,4130,29571
20041005,0,3924,4126,3924,4126,10748
20041006,0,3920,4113,3920,4113,32720
20041009,0,3908,4104,3908,4104,24106
20041010,0,3899,4089,3899,4089,39186
20041011,0,3885,4076,3885,4076,34837
20041012,0,3885,4000,3873,3886,761210
20041013,0,3874,4002,3874,3905,106312
20041016,0,3906,3980,3891,3905,76363
20041017,0,3880,3897,3710,3897,37237
20041018,0,3703,3866,3703,3866,87928
20041019,0,3749,3853,3673,3853,40378
20041020,0,3740,3845,3661,3845,27601
20041023,0,3745,3836,3699,3836,50219
20041024,0,3836,3849,3740,3827,72415
20041025,0,3837,3837,3636,3825,16284
20041026,0,3634,3821,3634,3821,10336
20041027,0,3634,3776,3630,3776,131655
20041030,0,3699,3770,3588,3770,26329
20041031,0,3582,3727,3582,3727,129029
20041101,0,3542,3717,3541,3717,133859
20041102,0,3748,3810,3721,3721,45717
20041103,0,3722,3870,3721,3725,10059811
20041106,0,3750,3800,3727,3727,141237
20041107,0,3738,3739,3654,3725,52702
20041108,0,3725,3870,3725,3731,48311
20041109,0,3776,3917,3750,3750,113624
20041110,0,3860,3900,3768,3768,424563
20041113,0,3899,3899,3660,3759,69903
20041115,0,3760,3800,3759,3760,56531
20041116,0,3800,3900,3779,3779,108155
20041117,0,3800,3850,3783,3783,81439
20041120,0,3751,3800,3746,3780,50870
20041121,0,3779,3800,3650,3774,89534
20041122,0,3650,3769,3590,3769,22190
20041123,0,3600,3749,3600,3749,71122
20041124,0,3749,3752,3630,3744,66807
20041127,0,3716,3827,3715,3738,32601748
20041128,0,3750,3801,3738,3755,242211
20041129,0,3778,3890,3730,3781,325185
20041130,0,3898,3970,3860,3920,491246
20041201,0,4116,4116,4000,4006,543975
20041204,0,4206,4206,4038,4038,243028
20041205,0,4055,4055,3849,4013,136074
20041206,0,4012,4042,3912,4005,151200
20041207,0,4000,4042,3900,3987,181616
20041211,0,4000,4040,3890,3965,184983
20041212,0,3831,3948,3768,3948,67653
20041213,0,3823,3923,3751,3923,73904
20041214,0,3727,3896,3727,3896,74863
20041215,0,3702,3877,3702,3877,57905
20041218,0,3701,3829,3684,3829,144980
20041219,0,3684,3755,3638,3755,16501928
20041220,0,3699,3732,3649,3732,138200
20041221,0,3728,3800,3700,3734,59660
20041222,0,3735,3750,3660,3729,116656
20041225,0,3730,3740,3700,3728,61646
20041226,0,3725,3786,3670,3727,107311
20041227,0,3698,3712,3601,3712,113787
20041228,0,3640,3703,3610,3703,69095
20041229,0,3668,3698,3602,3698,41749
20050101,0,3650,3680,3560,3680,94667
20050102,0,3553,3664,3550,3664,69157
20050103,0,3599,3648,3550,3648,103855
20050104,0,3550,3650,3550,3642,40899
20050105,0,3642,3667,3521,3625,307357
20050108,0,3598,3616,3500,3616,55686
20050109,0,3546,3603,3500,3603,138902
20050110,0,3600,3603,3510,3599,65280
20050111,0,3550,3595,3530,3595,50601
20050112,0,3501,3588,3500,3588,34445703
20050115,0,3580,3585,3420,3585,21927
20050116,0,3420,3580,3409,3580,24342
20050117,0,3467,3569,3401,3569,56480
20050118,0,3410,3561,3391,3561,40505
20050119,0,3443,3555,3400,3555,50818
20050122,0,3528,3550,3450,3550,42010
20050123,0,3448,3542,3375,3542,44843
20050124,0,3400,3532,3400,3532,66145
20050125,0,3440,3550,3400,3519,108984
20050126,0,3371,3511,3344,3511,141479
20050130,0,3366,3502,3336,3502,45444
20050131,0,3464,3494,3327,3494,37310
20050201,0,3320,3489,3320,3489,20935
20050202,0,3315,3482,3315,3482,33226
20050205,0,3308,3473,3308,3473,43777
20050206,0,3300,3471,3300,3471,6557
20050207,0,3298,3469,3298,3469,6082
20050208,0,3296,3403,3296,3403,327662
20050209,0,3233,3368,3233,3368,176806
20050212,0,3200,3347,3200,3347,105679
20050213,0,3180,3346,3180,3346,3495
20050214,0,3179,3338,3179,3338,39403
20050215,0,3172,3336,3172,3336,8268
20050216,0,3170,3329,3170,3329,32892
20050221,0,3163,3327,3163,3327,8653
20050222,0,3161,3325,3161,3325,6919
20050223,0,3159,3304,3159,3304,108740
20050226,0,3139,3351,3139,3278,190714
20050227,0,3278,3430,3278,3285,106780
20050228,0,3437,3449,3301,3301,89029
20050301,0,3449,3466,3350,3356,307298
20050302,0,3499,3522,3374,3374,178789
20050305,0,3420,3425,3375,3375,42534
20050306,0,3399,3445,3380,3380,118902
20050307,0,3449,3500,3399,3399,178982
20050308,0,3401,3449,3399,3399,103704
20050309,0,3398,3412,3398,3399,84407
20050312,0,3399,3400,3350,3396,84486
20050313,0,3397,3401,3395,3396,46983
20050314,0,3499,3560,3411,3418,125509
20050315,0,3465,3588,3446,3446,146728
20050316,0,3600,3618,3460,3460,73389
20050326,0,3633,3633,3474,3474,70443
20050327,0,3647,3647,3478,3478,21060
20050328,0,3648,3651,3491,3491,65607
20050329,0,3665,3665,3519,3519,140299
20050330,0,3694,3694,3539,3539,99266
20050403,0,3715,3715,3556,3556,84120
20050404,0,3733,3733,3569,3569,67675
20050405,0,3747,3747,3667,3667,479374
20050406,0,3850,3850,3737,3737,425683
20050410,0,3747,3920,3747,3747,104307
20050411,0,3934,3934,3785,3785,178842
20050412,0,3974,3974,3819,3819,155671
20050413,0,4009,4009,3871,3871,239566
20050416,0,4064,4064,3968,3968,434740
20050417,0,4166,4166,4166,4166,890270
20050418,0,4369,4369,4000,4155,694510
20050419,0,4030,4130,3948,4130,107070
20050420,0,3924,4130,3924,4082,330851
20050423,0,4020,4210,4020,4145,42746088
20050424,0,4146,4171,4130,4147,147588
20050425,0,4149,4153,4090,4129,3425252
20050427,0,4098,4126,4090,4126,67568
20050430,0,4114,4120,4000,4115,184746
20050501,0,4114,4168,4000,4114,905129
20050502,0,4100,4150,4052,4115,315800
20050503,0,4115,4175,4115,4119,135802
20050504,0,4119,4225,4119,4140,604379
20050507,0,4198,4198,4144,4144,86609
20050508,0,4120,4169,4120,4141,651000
20050509,0,4120,4165,4120,4141,2087699
20050510,0,4151,4164,4112,4140,154189
20050511,0,4140,4201,4139,4146,175125
20050514,0,4150,4201,4149,4152,160176
20050515,0,4190,4250,4163,4163,203257
20050516,0,4163,4359,4163,4201,350579
20050517,0,4203,4220,4160,4200,122200
20050518,0,4249,4250,4201,4208,240694
20050521,0,4201,4201,4151,4199,515387
20050522,0,4195,4220,4149,4194,396176
20050523,0,4194,4200,4160,4191,186496
20050524,0,4143,4259,4142,4189,134939
20050525,0,4186,4280,4160,4187,129389
20050528,0,4220,4390,4220,4267,454221
20050529,0,4311,4370,4273,4273,90395
20050530,0,4301,4350,4181,4288,259902
20050531,0,4273,4350,4180,4279,417550
20050601,0,4278,4300,4249,4276,104146
20050606,0,4276,4300,4211,4275,89310
20050607,0,4270,4274,4200,4265,154509
20050608,0,4201,4259,4200,4259,122258
20050611,0,4211,4239,4141,4239,169417
20050612,0,4139,4239,4050,4202,347691
20050613,0,4146,4230,4052,4191,1237813
20050614,0,4220,4224,4150,4187,113318
20050615,0,4187,4200,4180,4187,49031
20050618,0,4182,4219,4180,4188,170540
20050619,0,4152,4200,4150,4186,598351
20050620,0,4185,4200,4152,4186,69333
20050704,0,4000,4008,3989,3996,112490
20050705,0,3977,3977,3797,3803,896668
20050706,0,3803,3860,3700,3802,135307
20050709,0,3800,3840,3650,3801,105181
20050711,0,3829,3840,3612,3774,254234
20050712,0,3743,3900,3695,3765,156967
20050713,0,3760,3760,3581,3751,74577
20050716,0,3600,3705,3564,3705,247782
20050717,0,3698,3698,3600,3694,2153606
20050718,0,3570,3680,3550,3680,145798
20050719,0,3601,3670,3561,3670,100543
20050720,0,3676,3800,3650,3675,163477
20050723,0,3681,3858,3681,3692,104039
20050724,0,3876,3876,3771,3771,378413
20050725,0,3910,3959,3848,3848,369354
20050726,0,3949,4040,3911,3911,293028
20050727,0,4045,4106,3995,3995,408343
20050730,0,4115,4194,4076,4076,2269956
20050731,0,4220,4279,4195,4243,2054208
20050801,0,4297,4297,4120,4209,1175975
20050802,0,4180,4189,4100,4189,241844
20050803,0,4162,4172,4111,4172,319144
20050806,0,4157,4167,4110,4167,110270
20050807,0,4120,4170,4000,4137,212363
20050808,0,4099,4134,4015,4134,18546
20050809,0,4033,4140,4020,4128,90153
20050810,0,4125,4150,4103,4128,98562
20050813,0,4100,4125,4044,4125,32977
20050814,0,4097,4119,4041,4119,72519
20050815,0,4048,4115,4047,4115,52716
20050816,0,4120,4120,4064,4111,73634
20050817,0,4105,4140,4010,4105,112088
20050820,0,4139,4190,4070,4113,621921
20050821,0,4184,4185,4122,4122,665533
20050822,0,4140,4191,4126,4126,94865
20050823,0,4179,4240,4135,4135,622602
20050824,0,4170,4220,4150,4156,553067
20050827,0,4160,4232,4152,4159,85731
